date;TEMP_REAL;PESO_CHAT;HRD_ACUM;PESO_CAL_SIDER;PESO_CAL_DOLO;POT_ACT_MWH;PPM_O2;O2_PPAL_TOT_M;O2_ENV_TOT_M;GAS_TOT_M;CARBON_TOT_M;O2_ENV_TOT_L;GAS_TOT_L;CAL_TOT_L;FLUJO_HRD;NAME_COLADA
2018-10-10 05:08:14.285000-05:00;;;;;;;;4357.213;1021.723;575.3151;;566.0925;314.4536;;0.0;MOD14755
2018-10-10 05:08:14.676000-05:00;;;;;;;;4357.324;1021.785;575.3409;;566.0925;314.4536;;0.0;MOD14755
2018-10-10 05:08:15.082000-05:00;;;;;;;;4357.44;1021.85;575.368;;566.1592;314.5416;;0.0;MOD14755
2018-10-10 05:08:15.473000-05:00;;;;;;;;4357.44;1021.85;575.368;;566.1917;314.5845;;0.0;MOD14755
2018-10-10 05:08:15.879000-05:00;;;;;;;;4357.663;1021.975;575.4203;;566.225;314.6284;;0.0;MOD14755
2018-10-10 05:08:16.270000-05:00;;;;;;;;4357.776;1022.039;575.4467;;566.225;314.6284;;0.0;MOD14755
2018-10-10 05:08:16.676000-05:00;;;;;;;;4357.776;1022.039;575.4467;;566.2925;314.7175;;0.0;MOD14755
2018-10-10 05:08:17.082000-05:00;;;;;;;;4358.008;1022.169;575.5006;;566.3267;314.7626;;0.0;MOD14755
2018-10-10 05:08:17.489000-05:00;;;;;;;;4358.12;1022.233;575.5269;;566.3267;314.7626;;0.0;MOD14755
2018-10-10 05:08:17.879000-05:00;;;;;;;;4358.23;1022.295;575.5525;;566.3925;314.8495;;0.0;MOD14755
2018-10-10 05:08:18.286000-05:00;;;;;;;;4358.23;1022.295;575.5525;;566.4266;314.8947;;0.0;MOD14755
2018-10-10 05:08:18.692000-05:00;;;;;;;;4358.458;1022.426;575.6058;;566.4266;314.8947;;0.0;MOD14755
2018-10-10 05:08:19.067000-05:00;;;;;;;;4358.565;1022.487;575.6307;;566.4916;314.9805;;0.0;MOD14755
2018-10-10 05:08:19.473000-05:00;;;;;;;;4358.565;1022.487;575.6307;;566.525;315.0245;;0.0;MOD14755
2018-10-10 05:08:19.879000-05:00;;;;;;;;4358.791;1022.619;575.6833;;566.5583;315.0684;;0.0;MOD14755
2018-10-10 05:08:20.270000-05:00;;;;;;;;4358.901;1022.684;575.709;;566.5583;315.0684;;0.0;MOD14755
2018-10-10 05:08:20.661000-05:00;;;;;;;;4359.014;1022.752;575.7352;;566.6241;315.1553;;0.0;MOD14755
2018-10-10 05:08:21.067000-05:00;;;;;;;;4359.014;1022.752;575.7352;;566.6583;315.2004;;0.0;MOD14755
2018-10-10 05:08:21.473000-05:00;;;;;;;;4359.244;1022.89;575.7885;;566.6917;315.2444;;0.0;MOD14755
2018-10-10 05:08:21.848000-05:00;;;;;;;;4359.352;1022.957;575.8141;;566.6917;315.2444;;0.0;MOD14755
2018-10-10 05:08:22.254000-05:00;;;;;;;;4359.352;1022.957;575.8141;;566.7558;315.3292;;0.0;MOD14755
2018-10-10 05:08:22.661000-05:00;;;;;;;;4359.579;1023.094;575.8659;;566.7899;315.3743;;0.0;MOD14755
2018-10-10 05:08:23.067000-05:00;;;;;;;;4359.696;1023.165;575.8928;;566.7899;315.3743;;0.0;MOD14755
2018-10-10 05:08:23.473000-05:00;;;;;;;;4359.81;1023.235;575.919;;566.8574;315.4633;;0.0;MOD14755
2018-10-10 05:08:23.864000-05:00;;;;;;;;4359.81;1023.235;575.919;;566.8916;315.5084;;0.0;MOD14755
2018-10-10 05:08:24.270000-05:00;;;;;;;;4360.038;1023.375;575.9716;;566.8916;315.5084;;0.0;MOD14755
2018-10-10 05:08:24.661000-05:00;;;;;;;;4360.152;1023.444;575.9979;;566.9575;315.5953;;0.0;MOD14755
2018-10-10 05:08:25.067000-05:00;;;;;;;;4360.152;1023.444;575.9979;;566.9908;315.6393;;0.0;MOD14755
2018-10-10 05:08:25.457000-05:00;;;;;;;;4360.38;1023.584;576.0504;;567.0242;315.6833;;0.0;MOD14755
2018-10-10 05:08:25.848000-05:00;;;;;;;;4360.488;1023.65;576.0754;;567.0242;315.6833;;0.0;MOD14755
2018-10-10 05:08:26.239000-05:00;;;;;;;;4360.488;1023.65;576.0754;;567.0891;315.7692;;0.0;MOD14755
2018-10-10 05:08:26.645000-05:00;;;;;;;;4360.716;1023.789;576.1279;;567.1224;315.8132;;0.0;MOD14755
2018-10-10 05:08:27.051000-05:00;;;;;;;;4360.833;1023.859;576.1548;;567.1224;315.8132;;0.0;MOD14755
2018-10-10 05:08:27.457000-05:00;;;;;;;;4360.95;1023.929;576.1818;;567.1908;315.9033;;0.0;MOD14755
2018-10-10 05:08:27.864000-05:00;;;;;;;;4360.95;1023.929;576.1818;;567.2241;315.9473;;0.0;MOD14755
2018-10-10 05:08:28.239000-05:00;;;;;;;;4361.174;1024.064;576.2336;;567.2566;315.9902;;0.0;MOD14755
2018-10-10 05:08:28.645000-05:00;;;;;;;;4361.285;1024.13;576.2592;;567.2566;315.9902;;0.0;MOD14755
2018-10-10 05:08:29.036000-05:00;;;;;;;;4361.285;1024.13;576.2592;;567.3217;316.076;;0.0;MOD14755
2018-10-10 05:08:29.411000-05:00;;;;;;;;4361.502;1024.261;576.3099;;567.3533;316.1179;;0.0;MOD14755
2018-10-10 05:08:29.817000-05:00;;;;;;;;4361.615;1024.328;576.3362;;567.3533;316.1179;;0.0;MOD14755
2018-10-10 05:08:30.208000-05:00;;;;;;;;4361.725;1024.394;576.3619;;567.4191;316.2048;;0.0;MOD14755
2018-10-10 05:08:30.598000-05:00;;;;;;;;4361.725;1024.394;576.3619;;567.4525;316.2487;;0.0;MOD14755
2018-10-10 05:08:31.004000-05:00;;;;;;;;4361.953;1024.529;576.415;;567.4866;316.2938;;0.0;MOD14755
2018-10-10 05:08:31.411000-05:00;;;;;;;;4362.066;1024.594;576.4413;;567.4866;316.2938;;0.0;MOD14755
2018-10-10 05:08:31.786000-05:00;;;;;;;;4362.066;1024.594;576.4413;;567.5516;316.3796;;0.0;MOD14755
2018-10-10 05:08:32.192000-05:00;;;;;;;;4362.286;1024.722;576.4926;;567.585;316.4236;;0.0;MOD14755
2018-10-10 05:08:32.583000-05:00;;;;;;;;4362.396;1024.785;576.5182;;567.585;316.4236;;0.0;MOD14755
2018-10-10 05:08:32.989000-05:00;;;;;;;;4362.508;1024.85;576.5447;;567.6508;316.5106;;0.0;MOD14755
2018-10-10 05:08:33.379000-05:00;;;;;;;;4362.508;1024.85;576.5447;;567.6833;316.5535;;0.0;MOD14755
2018-10-10 05:08:33.770000-05:00;;;;;;;;4362.73;1024.977;576.5966;;567.6833;316.5535;;0.0;MOD14755
2018-10-10 05:08:34.176000-05:00;;;;;;;;4362.844;1025.041;576.6229;;567.75;316.6414;;0.0;MOD14755
2018-10-10 05:08:34.583000-05:00;;;;;;;;4362.844;1025.041;576.6229;;567.7842;316.6865;;0.0;MOD14755
2018-10-10 05:08:35.004000-05:00;;;;;;;;4363.076;1025.172;576.6769;;567.8183;316.7316;;0.0;MOD14755
2018-10-10 05:08:35.395000-05:00;;;;;;;;4363.189;1025.236;576.7032;;567.8183;316.7316;;0.0;MOD14755
2018-10-10 05:08:35.801000-05:00;;;;;;;;4363.305;1025.301;576.7302;;567.8858;316.8207;;0.0;MOD14755
2018-10-10 05:08:36.208000-05:00;;;;;;;;4363.305;1025.301;576.7302;;567.9199;316.8658;;0.0;MOD14755
2018-10-10 05:08:36.614000-05:00;;;;;;;;4363.533;1025.431;576.7834;;567.9199;316.8658;;0.0;MOD14755
2018-10-10 05:08:37.020000-05:00;;;;;;;;4363.646;1025.495;576.8098;;567.9866;316.9539;;0.0;MOD14755
2018-10-10 05:08:37.426000-05:00;;;;;;;;4363.646;1025.495;576.8098;;568.0208;316.999;;0.0;MOD14755
2018-10-10 05:08:37.817000-05:00;;;;;;;;4363.872;1025.623;576.8624;;568.0533;317.0419;;0.0;MOD14755
2018-10-10 05:08:38.208000-05:00;;;;;;;;4363.983;1025.687;576.8881;;568.0533;317.0419;;0.0;MOD14755
2018-10-10 05:08:38.598000-05:00;;;;;;;;4364.094;1025.75;576.9138;;568.1183;317.1276;;0.0;MOD14755
2018-10-10 05:08:38.989000-05:00;;;;;;;;4364.094;1025.75;576.9138;;568.1516;317.1716;;0.0;MOD14755
2018-10-10 05:08:39.395000-05:00;;;;;;;;4364.321;1025.881;576.9665;;568.1516;317.1716;;0.0;MOD14755
2018-10-10 05:08:39.786000-05:00;;;;;;;;4364.433;1025.946;576.9922;;568.2175;317.2585;;0.0;MOD14755
2018-10-10 05:08:40.208000-05:00;;;;;;;;4364.433;1025.946;576.9922;;568.2524;317.3047;;0.0;MOD14755
2018-10-10 05:08:40.598000-05:00;;;;;;;;4364.667;1026.082;577.0464;;568.2858;317.3488;;0.0;MOD14755
