date;TEMP_REAL;PESO_CHAT;HRD_ACUM;PESO_CAL_SIDER;PESO_CAL_DOLO;POT_ACT_MWH;PPM_O2;O2_PPAL_TOT_M;O2_ENV_TOT_M;GAS_TOT_M;CARBON_TOT_M;O2_ENV_TOT_L;GAS_TOT_L;CAL_TOT_L;FLUJO_HRD;NAME_COLADA
2018-10-15 01:03:49.200000-05:00;;;;;;;;4891.521;975.7842;541.6827;;572.0225;;;0.0;MOD14842
2018-10-15 01:03:49.513000-05:00;;;;;;;;4891.521;975.7842;541.6827;;572.0549;289.5034;;0.0;MOD14842
2018-10-15 01:03:49.903000-05:00;;;;;;;;4891.731;975.9166;541.7344;;572.0549;289.5463;;0.0;MOD14842
2018-10-15 01:03:50.279000-05:00;;;;;;;;4891.836;975.9827;541.7603;;572.12;289.5463;;0.0;MOD14842
2018-10-15 01:03:50.685000-05:00;;;;;;;;4891.836;975.9827;541.7603;;572.1525;289.632;;0.0;MOD14842
2018-10-15 01:03:51.075000-05:00;;;;;;;;4892.049;976.1163;541.8126;;572.1858;289.676;;0.0;MOD14842
2018-10-15 01:03:51.466000-05:00;;;;;;;;4892.158;976.1838;541.8391;;572.1858;289.72;;0.0;MOD14842
2018-10-15 01:03:51.872000-05:00;;;;;;;;4892.158;976.2513;541.8657;;572.2524;289.72;;0.0;MOD14842
2018-10-15 01:03:52.263000-05:00;;;;;;;;4892.373;976.2513;541.8657;;572.285;289.8069;;0.0;MOD14842
2018-10-15 01:03:52.669000-05:00;;;;;;;;4892.481;976.3844;541.9181;;572.285;289.851;;0.0;MOD14842
2018-10-15 01:03:53.154000-05:00;;;;;;;;4892.588;976.4501;541.9439;;572.3508;289.851;;0.0;MOD14842
2018-10-15 01:03:53.450000-05:00;;;;;;;;4892.588;976.4501;541.9439;;572.3833;289.9368;;0.0;MOD14842
2018-10-15 01:03:53.841000-05:00;;;;;;;;4892.803;976.5831;541.9963;;572.4166;289.9808;;0.0;MOD14842
2018-10-15 01:03:54.247000-05:00;;;;;;;;4892.912;976.6504;542.0228;;572.4166;290.0247;;0.0;MOD14842
