date;TEMP_REAL;PESO_CHAT;HRD_ACUM;PESO_CAL_SIDER;PESO_CAL_DOLO;POT_ACT_MWH;PPM_O2;O2_PPAL_TOT_M;O2_ENV_TOT_M;GAS_TOT_M;CARBON_TOT_M;O2_ENV_TOT_L;GAS_TOT_L;CAL_TOT_L;FLUJO_HRD;NAME_COLADA
2018-04-17 10:23:02.007000-05:00;;;;;;;;4267.979;1002.123;609.8568;;510.9456;250.1823;;0.0;MOD11563
2018-04-17 10:23:02.398000-05:00;;;;;;;;4268.088;1002.186;609.8834;;510.9781;250.2252;;0.0;MOD11563
2018-04-17 10:23:03.179000-05:00;;;;;;;;4268.308;1002.313;609.9374;;511.0432;250.3109;;0.0;MOD11563
2018-04-17 10:23:03.569000-05:00;;;;;;;;4268.417;1002.377;609.9647;;511.0756;250.3539;;0.0;MOD11563
2018-04-17 10:23:03.960000-05:00;;;;;;;;4268.527;1002.441;609.9922;;511.1082;250.3968;;0.0;MOD11563
2018-04-17 10:23:04.366000-05:00;;;;;;;;4268.639;1002.507;610.0204;;511.1415;250.4408;;0.0;MOD11563
2018-04-17 10:23:05.148000-05:00;;;;;;;;4268.86;1002.639;610.0765;;511.2073;250.5276;;0.0;MOD11563
2018-04-17 10:23:05.538000-05:00;;;;;;;;4268.973;1002.705;610.105;;511.2406;250.5717;;0.0;MOD11563
2018-04-17 10:23:05.944000-05:00;;;;;;;;4269.085;1002.772;610.1336;;511.274;250.6156;;0.0;MOD11563
2018-04-17 10:23:06.710000-05:00;;;;;;;;4269.3;1002.901;610.189;;511.3381;250.7003;;0.0;MOD11563
2018-04-17 10:23:07.116000-05:00;;;;;;;;4269.413;1002.969;610.2178;;511.3715;250.7444;;0.0;MOD11563
2018-04-17 10:23:07.507000-05:00;;;;;;;;4269.521;1003.035;610.2458;;511.404;250.7872;;0.0;MOD11563
2018-04-17 10:23:07.898000-05:00;;;;;;;;4269.628;1003.1;610.2732;;511.4356;250.8291;;0.0;MOD11563
2018-04-17 10:23:08.679000-05:00;;;;;;;;4269.849;1003.235;610.3301;;511.5015;250.916;;0.0;MOD11563
2018-04-17 10:23:09.085000-05:00;;;;;;;;4269.963;1003.306;610.3597;;511.5356;250.9611;;0.0;MOD11563
2018-04-17 10:23:09.476000-05:00;;;;;;;;4270.071;1003.374;610.3876;;511.5681;251.004;;0.0;MOD11563
2018-04-17 10:23:10.273000-05:00;;;;;;;;4270.291;1003.512;610.4438;;511.634;251.0909;;0.0;MOD11563
2018-04-17 10:23:10.663000-05:00;;;;;;;;4270.399;1003.58;610.4715;;511.6665;251.1338;;0.0;MOD11563
2018-04-17 10:23:11.038000-05:00;;;;;;;;4270.507;1003.648;610.499;;511.699;251.1767;;0.0;MOD11563
2018-04-17 10:23:11.820000-05:00;;;;;;;;4270.723;1003.784;610.5535;;511.764;251.2625;;0.0;MOD11563
2018-04-17 10:23:12.226000-05:00;;;;;;;;4270.831;1003.852;610.5806;;511.7965;251.3054;;0.0;MOD11563
2018-04-17 10:23:12.601000-05:00;;;;;;;;4270.939;1003.919;610.6075;;511.829;251.3483;;0.0;MOD11563
2018-04-17 10:23:12.991000-05:00;;;;;;;;4271.047;1003.986;610.6342;;511.8615;251.3911;;0.0;MOD11563
2018-04-17 10:23:13.788000-05:00;;;;;;;;4271.266;1004.121;610.6884;;511.9273;251.4781;;0.0;MOD11563
2018-04-17 10:23:14.179000-05:00;;;;;;;;4271.374;1004.187;610.715;;511.9598;251.521;;0.0;MOD11563
2018-04-17 10:23:14.570000-05:00;;;;;;;;4271.481;1004.253;610.7417;;511.9923;251.5639;;0.0;MOD11563
2018-04-17 10:23:15.351000-05:00;;;;;;;;4271.698;1004.383;610.7947;;512.0573;251.6497;;0.0;MOD11563
2018-04-17 10:23:15.741000-05:00;;;;;;;;4271.809;1004.449;610.8218;;512.0906;251.6936;;0.0;MOD11563
2018-04-17 10:23:16.148000-05:00;;;;;;;;4271.92;1004.514;610.849;;512.124;251.7377;;0.0;MOD11563
2018-04-17 10:23:16.538000-05:00;;;;;;;;4272.029;1004.578;610.8754;;512.1565;251.7805;;0.0;MOD11563
2018-04-17 10:23:17.320000-05:00;;;;;;;;4272.243;1004.702;610.9274;;512.2206;251.8652;;0.0;MOD11563
2018-04-17 10:23:17.710000-05:00;;;;;;;;4272.354;1004.767;610.9543;;512.254;251.9093;;0.0;MOD11563
