date;TEMP_REAL;PESO_CHAT;HRD_ACUM;PESO_CAL_SIDER;PESO_CAL_DOLO;POT_ACT_MWH;PPM_O2;O2_PPAL_TOT_M;O2_ENV_TOT_M;GAS_TOT_M;CARBON_TOT_M;O2_ENV_TOT_L;GAS_TOT_L;CAL_TOT_L;FLUJO_HRD;NAME_COLADA
2018-09-24 04:42:59.289000-05:00;;;;;;;;;;;;527.6089;264.397;;0.0;MOD14452
2018-09-24 04:42:59.633000-05:00;;;;;;;;4472.128;996.2407;579.1146;;527.6422;264.441;;0.0;MOD14452
2018-09-24 04:43:00.102000-05:00;;;;;;;;4472.238;996.3099;579.1423;;527.6763;264.441;;0.0;MOD14452
2018-09-24 04:43:00.477000-05:00;;;;;;;;4472.343;996.3762;579.1688;;527.6763;264.5291;;0.0;MOD14452
2018-09-24 04:43:00.805000-05:00;;;;;;;;4472.445;996.4406;579.1946;;527.7405;264.5709;;0.0;MOD14452
2018-09-24 04:43:01.258000-05:00;;;;;;;;4472.445;996.4406;579.1946;;527.773;264.6138;;0.0;MOD14452
2018-09-24 04:43:01.602000-05:00;;;;;;;;4472.655;996.5721;579.2473;;527.8055;264.6138;;0.0;MOD14452
2018-09-24 04:43:02.055000-05:00;;;;;;;;4472.763;996.6395;579.2743;;527.8055;264.7006;;0.0;MOD14452
2018-09-24 04:43:02.399000-05:00;;;;;;;;4472.875;996.7086;579.302;;527.873;264.7457;;0.0;MOD14452
2018-09-24 04:43:02.852000-05:00;;;;;;;;4472.875;996.7086;579.302;;527.9055;264.7886;;0.0;MOD14452
2018-09-24 04:43:03.227000-05:00;;;;;;;;4473.083;996.838;579.3538;;527.9372;264.7886;;0.0;MOD14452
2018-09-24 04:43:03.571000-05:00;;;;;;;;4473.191;996.9052;579.3807;;527.9705;264.8745;;0.0;MOD14452
2018-09-24 04:43:04.024000-05:00;;;;;;;;4473.297;996.9706;579.4069;;527.9705;264.9174;;0.0;MOD14452
2018-09-24 04:43:04.414000-05:00;;;;;;;;4473.297;997.0361;579.433;;528.0355;264.9603;;0.0;MOD14452
