date;TEMP_REAL;PESO_CHAT;HRD_ACUM;PESO_CAL_SIDER;PESO_CAL_DOLO;POT_ACT_MWH;PPM_O2;O2_PPAL_TOT_M;O2_ENV_TOT_M;GAS_TOT_M;CARBON_TOT_M;O2_ENV_TOT_L;GAS_TOT_L;CAL_TOT_L;FLUJO_HRD;NAME_COLADA
2018-09-11 11:19:17.383000-05:00;;;;;;;;4267.817;932.9668;528.0038;;565.192;287.1295;;0.0;MOD14201
2018-09-11 11:19:17.774000-05:00;;;;;;;;4267.928;933.0338;528.031;;565.2253;287.1735;;0.0;MOD14201
2018-09-11 11:19:18.164000-05:00;;;;;;;;4268.035;933.0991;528.0572;;565.2578;287.2164;;0.0;MOD14201
2018-09-11 11:19:18.946000-05:00;;;;;;;;4268.251;933.2296;528.1096;;565.3228;287.3022;;0.0;MOD14201
2018-09-11 11:19:19.352000-05:00;;;;;;;;4268.361;933.2966;528.1365;;565.3561;287.3462;;0.0;MOD14201
2018-09-11 11:19:19.758000-05:00;;;;;;;;4268.471;933.3635;528.1635;;565.3895;287.3902;;0.0;MOD14201
2018-09-11 11:19:20.149000-05:00;;;;;;;;4268.578;933.429;528.1897;;565.422;287.4331;;0.0;MOD14201
2018-09-11 11:19:20.945000-05:00;;;;;;;;4268.797;933.5641;528.2351;;565.4886;287.5211;;0.0;MOD14201
2018-09-11 11:19:21.336000-05:00;;;;;;;;4268.904;933.6304;528.2564;;565.5211;287.564;;0.0;MOD14201
2018-09-11 11:19:21.664000-05:00;;;;;;;;4269.011;933.6969;528.2774;;565.5536;287.6069;;0.0;MOD14201
2018-09-11 11:19:22.508000-05:00;;;;;;;;4269.225;933.8304;528.3204;;565.6187;287.6927;;0.0;MOD14201
2018-09-11 11:19:22.821000-05:00;;;;;;;;4269.333;933.8975;528.3419;;565.6511;287.7356;;0.0;MOD14201
2018-09-11 11:19:23.289000-05:00;;;;;;;;4269.443;933.9661;528.3649;;565.6845;287.7796;;0.0;MOD14201
2018-09-11 11:19:23.633000-05:00;;;;;;;;4269.554;934.035;528.3888;;565.7178;287.8236;;0.0;MOD14201
2018-09-11 11:19:24.477000-05:00;;;;;;;;4269.771;934.1711;528.438;;565.7836;287.9105;;0.0;MOD14201
2018-09-11 11:19:24.883000-05:00;;;;;;;;4269.881;934.2399;528.4638;;565.817;287.9545;;0.0;MOD14201
2018-09-11 11:19:25.258000-05:00;;;;;;;;4269.987;934.3068;528.4893;;565.8495;287.9974;;0.0;MOD14201
2018-09-11 11:19:25.977000-05:00;;;;;;;;4270.202;934.4381;528.5408;;565.9136;288.0821;;0.0;MOD14201
2018-09-11 11:19:26.446000-05:00;;;;;;;;4270.31;934.504;528.5671;;565.9462;288.125;;0.0;MOD14201
2018-09-11 11:19:26.774000-05:00;;;;;;;;4270.42;934.5715;528.5952;;565.9803;288.1701;;0.0;MOD14201
2018-09-11 11:19:27.242000-05:00;;;;;;;;4270.534;934.6396;528.6226;;566.0137;288.2141;;0.0;MOD14201
2018-09-11 11:19:28.039000-05:00;;;;;;;;4270.756;934.7723;528.6779;;566.0803;288.3021;;0.0;MOD14201
2018-09-11 11:19:28.446000-05:00;;;;;;;;4270.871;934.84;528.7062;;566.1145;288.3472;;0.0;MOD14201
2018-09-11 11:19:28.789000-05:00;;;;;;;;4270.982;934.9056;528.7338;;566.1478;288.3912;;0.0;MOD14201
2018-09-11 11:19:29.164000-05:00;;;;;;;;4270.982;934.9679;528.7601;;566.1795;288.433;;0.0;MOD14201
2018-09-11 11:19:29.633000-05:00;;;;;;;;4271.2;934.9679;528.7601;;566.1795;288.433;;0.0;MOD14201
2018-09-11 11:19:30.039000-05:00;;;;;;;;4271.311;935.0986;528.8158;;566.2462;288.521;;0.0;MOD14201
2018-09-11 11:19:30.414000-05:00;;;;;;;;4271.419;935.1621;528.8431;;566.2786;288.5639;;0.0;MOD14201
2018-09-11 11:19:30.805000-05:00;;;;;;;;4271.531;935.2271;528.8712;;566.312;288.6079;;0.0;MOD14201
2018-09-11 11:19:31.586000-05:00;;;;;;;;4271.745;935.3519;528.9252;;566.3762;288.6926;;0.0;MOD14201
2018-09-11 11:19:31.930000-05:00;;;;;;;;4271.856;935.4166;528.9533;;566.4095;288.7366;;0.0;MOD14201
2018-09-11 11:19:32.399000-05:00;;;;;;;;4271.967;935.4813;528.9813;;566.4428;288.7806;;0.0;MOD14201
2018-09-11 11:19:32.727000-05:00;;;;;;;;4272.074;935.5445;529.0087;;566.4753;288.8235;;0.0;MOD14201
2018-09-11 11:19:33.571000-05:00;;;;;;;;4272.293;935.6723;529.0643;;566.5411;288.9104;;0.0;MOD14201
2018-09-11 11:19:33.961000-05:00;;;;;;;;4272.404;935.7369;529.0922;;566.5745;288.9544;;0.0;MOD14201
2018-09-11 11:19:34.367000-05:00;;;;;;;;4272.514;935.8016;529.1199;;566.6078;288.9984;;0.0;MOD14201
2018-09-11 11:19:35.164000-05:00;;;;;;;;4272.734;935.9312;529.1749;;566.6745;289.0864;;0.0;MOD14201
2018-09-11 11:19:35.571000-05:00;;;;;;;;4272.842;935.9944;529.2017;;566.707;289.1293;;0.0;MOD14201
2018-09-11 11:19:35.961000-05:00;;;;;;;;4272.952;936.0596;529.229;;566.7403;289.1733;;0.0;MOD14201
2018-09-11 11:19:36.368000-05:00;;;;;;;;4273.061;936.125;529.2564;;566.7737;289.2173;;0.0;MOD14201
2018-09-11 11:19:37.086000-05:00;;;;;;;;4273.278;936.2548;529.3106;;566.8395;289.3042;;0.0;MOD14201
2018-09-11 11:19:37.555000-05:00;;;;;;;;4273.388;936.3208;529.338;;566.8728;289.3482;;0.0;MOD14201
2018-09-11 11:19:37.930000-05:00;;;;;;;;4273.496;936.3853;529.3649;;566.9053;289.3911;;0.0;MOD14201
2018-09-11 11:19:38.258000-05:00;;;;;;;;4273.602;936.4482;529.391;;566.937;289.4329;;0.0;MOD14201
2018-09-11 11:19:39.133000-05:00;;;;;;;;4273.828;936.5842;529.4427;;567.0053;289.5231;;0.0;MOD14201
2018-09-11 11:19:39.524000-05:00;;;;;;;;4273.937;936.649;529.4635;;567.0378;289.566;;0.0;MOD14201
2018-09-11 11:19:39.914000-05:00;;;;;;;;4274.044;936.7137;529.4841;;567.0703;289.6089;;0.0;MOD14201
2018-09-11 11:19:40.305000-05:00;;;;;;;;4274.152;936.7785;529.5044;;567.1028;289.6518;;0.0;MOD14201
2018-09-11 11:19:41.086000-05:00;;;;;;;;4274.371;936.9099;529.5455;;567.1686;289.7387;;0.0;MOD14201
2018-09-11 11:19:41.477000-05:00;;;;;;;;4274.476;936.9732;529.5653;;567.2003;289.7805;;0.0;MOD14201
2018-09-11 11:19:41.821000-05:00;;;;;;;;4274.587;937.0399;529.5861;;567.2336;289.8245;;0.0;MOD14201
2018-09-11 11:19:42.618000-05:00;;;;;;;;4274.806;937.1716;529.6349;;567.2995;289.9114;;0.0;MOD14201
2018-09-11 11:19:43.071000-05:00;;;;;;;;4274.917;937.2384;529.6609;;567.3328;289.9554;;0.0;MOD14201
2018-09-11 11:19:43.414000-05:00;;;;;;;;4275.029;937.3055;529.6882;;567.367;290.0005;;0.0;MOD14201
2018-09-11 11:19:43.883000-05:00;;;;;;;;4275.144;937.3746;529.7155;;567.4003;290.0445;;0.0;MOD14201
2018-09-11 11:19:44.680000-05:00;;;;;;;;4275.366;937.5104;529.7709;;567.467;290.1325;;0.0;MOD14201
2018-09-11 11:19:45.071000-05:00;;;;;;;;4275.476;937.5785;529.799;;567.5003;290.1765;;0.0;MOD14201
2018-09-11 11:19:45.477000-05:00;;;;;;;;4275.587;937.6469;529.8275;;567.5336;290.2205;;0.0;MOD14201
