date;TEMP_REAL;PESO_CHAT;HRD_ACUM;PESO_CAL_SIDER;PESO_CAL_DOLO;POT_ACT_MWH;PPM_O2;O2_PPAL_TOT_M;O2_ENV_TOT_M;GAS_TOT_M;CARBON_TOT_M;O2_ENV_TOT_L;GAS_TOT_L;CAL_TOT_L;FLUJO_HRD;NAME_COLADA
2018-10-10 01:47:49.171000-05:00;;;;;;;;4179.189;1068.378;634.4471;;;299.1066;;0.0;MOD14752
2018-10-10 01:47:49.562000-05:00;;;;;;;;4179.189;1068.378;634.4471;;595.6914;299.1502;;0.0;MOD14752
2018-10-10 01:47:49.937000-05:00;;;;;;;;4179.189;1068.378;634.4728;;595.6914;299.1502;;0.0;MOD14752
2018-10-10 01:47:49.953000-05:00;;;;;;;;4179.404;1068.515;634.4728;;595.7254;299.1502;;0.0;MOD14752
2018-10-10 01:47:50.359000-05:00;;;;;;;;4179.513;1068.584;634.5254;;595.7254;299.2402;;0.0;MOD14752
2018-10-10 01:47:50.734000-05:00;;;;;;;;4179.617;1068.649;634.5505;;595.7917;299.2833;;0.0;MOD14752
2018-10-10 01:47:51.140000-05:00;;;;;;;;4179.617;1068.649;634.5505;;595.8265;299.3297;;0.0;MOD14752
2018-10-10 01:47:51.546000-05:00;;;;;;;;4179.838;1068.789;634.6039;;595.8606;299.3297;;0.0;MOD14752
2018-10-10 01:47:51.937000-05:00;;;;;;;;4179.941;1068.854;634.6291;;595.8606;299.4182;;0.0;MOD14752
2018-10-10 01:47:52.328000-05:00;;;;;;;;4179.941;1068.922;634.6555;;595.9282;299.4635;;0.0;MOD14752
2018-10-10 01:47:52.734000-05:00;;;;;;;;4180.161;1068.922;634.6555;;595.9629;299.4635;;0.0;MOD14752
2018-10-10 01:47:53.140000-05:00;;;;;;;;4180.274;1069.059;634.7098;;595.9629;299.5553;;0.0;MOD14752
2018-10-10 01:47:53.531000-05:00;;;;;;;;4180.381;1069.124;634.736;;596.0322;299.5995;;0.0;MOD14752
2018-10-10 01:47:53.937000-05:00;;;;;;;;4180.381;1069.124;634.736;;596.0669;299.6448;;0.0;MOD14752
2018-10-10 01:47:54.343000-05:00;;;;;;;;4180.602;1069.259;634.7906;;596.1022;299.6448;;0.0;MOD14752
2018-10-10 01:47:54.734000-05:00;;;;;;;;4180.71;1069.325;634.8176;;596.1022;299.7353;;0.0;MOD14752
2018-10-10 01:47:55.140000-05:00;;;;;;;;4180.71;1069.325;634.8176;;596.1702;299.78;;0.0;MOD14752
2018-10-10 01:47:55.546000-05:00;;;;;;;;4180.927;1069.455;634.8713;;596.2042;299.8246;;0.0;MOD14752
2018-10-10 01:47:55.937000-05:00;;;;;;;;4181.038;1069.52;634.8984;;596.2042;299.8246;;0.0;MOD14752
2018-10-10 01:47:56.328000-05:00;;;;;;;;4181.145;1069.583;634.9247;;596.2714;299.9128;;0.0;MOD14752
2018-10-10 01:47:56.718000-05:00;;;;;;;;4181.145;1069.583;634.9247;;596.3054;299.9571;;0.0;MOD14752
2018-10-10 01:47:57.125000-05:00;;;;;;;;4181.363;1069.713;634.9782;;596.3394;299.9571;;0.0;MOD14752
2018-10-10 01:47:57.515000-05:00;;;;;;;;4181.469;1069.776;635.0043;;596.3394;300.044;;0.0;MOD14752
2018-10-10 01:47:57.906000-05:00;;;;;;;;4181.579;1069.84;635.031;;596.4056;300.088;;0.0;MOD14752
2018-10-10 01:47:58.312000-05:00;;;;;;;;4181.579;1069.84;635.031;;596.4381;300.088;;0.0;MOD14752
2018-10-10 01:47:58.703000-05:00;;;;;;;;4181.795;1069.967;635.0838;;596.4714;300.1749;;0.0;MOD14752
2018-10-10 01:47:59.109000-05:00;;;;;;;;4181.907;1070.033;635.1113;;596.4714;300.22;;0.0;MOD14752
2018-10-10 01:47:59.515000-05:00;;;;;;;;4181.907;1070.033;635.1113;;596.5381;300.2629;;0.0;MOD14752
2018-10-10 01:47:59.922000-05:00;;;;;;;;4182.125;1070.161;635.1649;;596.5723;300.2629;;0.0;MOD14752
2018-10-10 01:48:00.328000-05:00;;;;;;;;4182.234;1070.226;635.1917;;596.5723;300.352;;0.0;MOD14752
2018-10-10 01:48:00.718000-05:00;;;;;;;;4182.234;1070.226;635.1917;;596.6389;300.396;;0.0;MOD14752
2018-10-10 01:48:01.109000-05:00;;;;;;;;4182.448;1070.354;635.2448;;596.6715;300.4389;;0.0;MOD14752
2018-10-10 01:48:01.515000-05:00;;;;;;;;4182.556;1070.419;635.2716;;596.6715;300.4389;;0.0;MOD14752
2018-10-10 01:48:01.906000-05:00;;;;;;;;4182.664;1070.485;635.2985;;596.7382;300.5269;;0.0;MOD14752
2018-10-10 01:48:02.312000-05:00;;;;;;;;4182.664;1070.553;635.326;;596.7723;300.572;;0.0;MOD14752
2018-10-10 01:48:02.718000-05:00;;;;;;;;4182.883;1070.553;635.326;;596.8057;300.572;;0.0;MOD14752
2018-10-10 01:48:03.109000-05:00;;;;;;;;4182.991;1070.686;635.3798;;596.8057;300.66;;0.0;MOD14752
2018-10-10 01:48:03.515000-05:00;;;;;;;;4183.099;1070.753;635.4066;;596.8723;300.704;;0.0;MOD14752
2018-10-10 01:48:03.921000-05:00;;;;;;;;4183.099;1070.753;635.4066;;596.9065;300.7491;;0.0;MOD14752
2018-10-10 01:48:04.328000-05:00;;;;;;;;4183.314;1070.888;635.461;;596.9398;300.7491;;0.0;MOD14752
2018-10-10 01:48:04.718000-05:00;;;;;;;;4183.422;1070.954;635.4872;;596.9398;300.836;;0.0;MOD14752
2018-10-10 01:48:05.125000-05:00;;;;;;;;4183.422;1070.954;635.4872;;597.0056;300.88;;0.0;MOD14752
2018-10-10 01:48:05.531000-05:00;;;;;;;;4183.642;1071.09;635.5415;;597.0398;300.88;;0.0;MOD14752
2018-10-10 01:48:05.922000-05:00;;;;;;;;4183.747;1071.156;635.5677;;597.0398;300.968;;0.0;MOD14752
2018-10-10 01:48:06.312000-05:00;;;;;;;;4183.853;1071.221;635.5939;;597.1048;301.0109;;0.0;MOD14752
2018-10-10 01:48:06.703000-05:00;;;;;;;;4183.853;1071.221;635.5939;;597.1382;301.0549;;0.0;MOD14752
2018-10-10 01:48:07.109000-05:00;;;;;;;;4184.069;1071.356;635.6475;;597.1715;301.0549;;0.0;MOD14752
2018-10-10 01:48:07.500000-05:00;;;;;;;;4184.175;1071.422;635.6736;;597.1715;301.1418;;0.0;MOD14752
2018-10-10 01:48:07.890000-05:00;;;;;;;;4184.28;1071.488;635.6998;;597.2365;301.1847;;0.0;MOD14752
2018-10-10 01:48:08.281000-05:00;;;;;;;;4184.28;1071.488;635.6998;;597.2698;301.2287;;0.0;MOD14752
2018-10-10 01:48:08.687000-05:00;;;;;;;;4184.498;1071.623;635.7534;;597.2698;301.2287;;0.0;MOD14752
2018-10-10 01:48:09.078000-05:00;;;;;;;;4184.604;1071.689;635.7795;;597.3356;301.3156;;0.0;MOD14752
2018-10-10 01:48:09.468000-05:00;;;;;;;;4184.604;1071.689;635.7795;;597.3682;301.3585;;0.0;MOD14752
2018-10-10 01:48:09.843000-05:00;;;;;;;;4184.815;1071.82;635.832;;597.4006;301.3585;;0.0;MOD14752
2018-10-10 01:48:10.250000-05:00;;;;;;;;4184.921;1071.886;635.8581;;597.4006;301.4443;;0.0;MOD14752
2018-10-10 01:48:10.640000-05:00;;;;;;;;4185.03;1071.954;635.8849;;597.4664;301.4883;;0.0;MOD14752
2018-10-10 01:48:11.047000-05:00;;;;;;;;4185.03;1071.954;635.8849;;597.499;301.4883;;0.0;MOD14752
2018-10-10 01:48:11.422000-05:00;;;;;;;;4185.243;1072.085;635.9374;;597.5315;301.5741;;0.0;MOD14752
2018-10-10 01:48:11.828000-05:00;;;;;;;;4185.355;1072.155;635.9651;;597.5315;301.6192;;0.0;MOD14752
2018-10-10 01:48:12.234000-05:00;;;;;;;;4185.355;1072.155;635.9651;;597.599;301.6632;;0.0;MOD14752
2018-10-10 01:48:12.625000-05:00;;;;;;;;4185.568;1072.286;636.0176;;597.6306;301.6632;;0.0;MOD14752
2018-10-10 01:48:13.015000-05:00;;;;;;;;4185.678;1072.354;636.0446;;597.6306;301.749;;0.0;MOD14752
2018-10-10 01:48:13.422000-05:00;;;;;;;;4185.787;1072.421;636.0715;;597.6973;301.793;;0.0;MOD14752
2018-10-10 01:48:13.828000-05:00;;;;;;;;4185.787;1072.421;636.0715;;597.7306;301.837;;0.0;MOD14752
2018-10-10 01:48:14.218000-05:00;;;;;;;;4186.008;1072.558;636.126;;597.7648;301.837;;0.0;MOD14752
2018-10-10 01:48:14.625000-05:00;;;;;;;;4186.118;1072.625;636.153;;597.7648;301.9261;;0.0;MOD14752
2018-10-10 01:48:15.047000-05:00;;;;;;;;4186.118;1072.625;636.153;;597.8323;301.9712;;0.0;MOD14752
2018-10-10 01:48:15.437000-05:00;;;;;;;;4186.339;1072.76;636.2074;;597.8656;301.9712;;0.0;MOD14752
2018-10-10 01:48:15.828000-05:00;;;;;;;;4186.446;1072.826;636.2335;;597.8656;302.0581;;0.0;MOD14752
2018-10-10 01:48:16.219000-05:00;;;;;;;;4186.555;1072.893;636.2603;;597.9315;302.1021;;0.0;MOD14752
2018-10-10 01:48:16.625000-05:00;;;;;;;;4186.555;1072.893;636.2603;;597.964;302.145;;0.0;MOD14752
2018-10-10 01:48:17.015000-05:00;;;;;;;;4186.771;1073.024;636.3132;;597.964;302.145;;0.0;MOD14752
2018-10-10 01:48:17.406000-05:00;;;;;;;;4186.877;1073.089;636.3394;;598.0298;302.2319;;0.0;MOD14752
2018-10-10 01:48:17.797000-05:00;;;;;;;;4186.877;1073.089;636.3394;;598.0623;302.2748;;0.0;MOD14752
2018-10-10 01:48:18.187000-05:00;;;;;;;;4187.09;1073.219;636.3917;;598.0948;302.2748;;0.0;MOD14752
2018-10-10 01:48:18.562000-05:00;;;;;;;;4187.196;1073.284;636.4178;;598.0948;302.3606;;0.0;MOD14752
2018-10-10 01:48:18.969000-05:00;;;;;;;;4187.303;1073.349;636.444;;598.1598;302.4035;;0.0;MOD14752
2018-10-10 01:48:19.359000-05:00;;;;;;;;4187.303;1073.349;636.444;;598.1923;302.4035;;0.0;MOD14752
2018-10-10 01:48:19.750000-05:00;;;;;;;;4187.519;1073.479;636.497;;598.1923;302.4904;;0.0;MOD14752
2018-10-10 01:48:20.140000-05:00;;;;;;;;4187.625;1073.543;636.5231;;598.2582;302.5333;;0.0;MOD14752
2018-10-10 01:48:20.547000-05:00;;;;;;;;4187.625;1073.543;636.5231;;598.2915;302.5773;;0.0;MOD14752
2018-10-10 01:48:20.937000-05:00;;;;;;;;4187.844;1073.674;636.5767;;598.3248;302.5773;;0.0;MOD14752
2018-10-10 01:48:21.328000-05:00;;;;;;;;4187.951;1073.738;636.6028;;598.3248;302.6642;;0.0;MOD14752
2018-10-10 01:48:21.734000-05:00;;;;;;;;4187.951;1073.738;636.6028;;598.3915;302.7093;;0.0;MOD14752
2018-10-10 01:48:22.140000-05:00;;;;;;;;4188.171;1073.868;636.6564;;598.424;302.7093;;0.0;MOD14752
2018-10-10 01:48:22.531000-05:00;;;;;;;;4188.282;1073.933;636.6833;;598.424;302.7962;;0.0;MOD14752
2018-10-10 01:48:22.922000-05:00;;;;;;;;4188.389;1073.997;636.7094;;598.4897;302.8391;;0.0;MOD14752
2018-10-10 01:48:23.328000-05:00;;;;;;;;4188.389;1073.997;636.7094;;598.5231;302.8831;;0.0;MOD14752
2018-10-10 01:48:23.719000-05:00;;;;;;;;4188.608;1074.126;636.7623;;598.5557;302.8831;;0.0;MOD14752
2018-10-10 01:48:24.109000-05:00;;;;;;;;4188.716;1074.19;636.7885;;598.5557;302.9689;;0.0;MOD14752
2018-10-10 01:48:24.500000-05:00;;;;;;;;4188.824;1074.255;636.8147;;598.6206;303.0118;;0.0;MOD14752
2018-10-10 01:48:24.890000-05:00;;;;;;;;4188.824;1074.255;636.8147;;598.6531;303.0118;;0.0;MOD14752
2018-10-10 01:48:25.281000-05:00;;;;;;;;4189.037;1074.382;636.8668;;598.6531;303.0976;;0.0;MOD14752
2018-10-10 01:48:25.672000-05:00;;;;;;;;4189.151;1074.45;636.8939;;598.719;303.1416;;0.0;MOD14752
2018-10-10 01:48:26.078000-05:00;;;;;;;;4189.151;1074.45;636.8939;;598.7523;303.1856;;0.0;MOD14752
2018-10-10 01:48:26.484000-05:00;;;;;;;;4189.374;1074.583;636.9475;;598.7856;303.1856;;0.0;MOD14752
2018-10-10 01:48:26.890000-05:00;;;;;;;;4189.488;1074.651;636.975;;598.7856;303.2747;;0.0;MOD14752
2018-10-10 01:48:27.281000-05:00;;;;;;;;4189.596;1074.716;637.0012;;598.8523;303.3176;;0.0;MOD14752
2018-10-10 01:48:27.687000-05:00;;;;;;;;4189.596;1074.716;637.0012;;598.8856;303.3176;;0.0;MOD14752
2018-10-10 01:48:28.078000-05:00;;;;;;;;4189.816;1074.847;637.0542;;598.8856;303.4045;;0.0;MOD14752
2018-10-10 01:48:28.469000-05:00;;;;;;;;4189.927;1074.914;637.0809;;598.9514;303.4485;;0.0;MOD14752
2018-10-10 01:48:28.859000-05:00;;;;;;;;4189.927;1074.914;637.0809;;598.9847;303.4925;;0.0;MOD14752
2018-10-10 01:48:29.266000-05:00;;;;;;;;4190.149;1075.049;637.1346;;599.0182;303.4925;;0.0;MOD14752
2018-10-10 01:48:29.672000-05:00;;;;;;;;4190.261;1075.116;637.1614;;599.0182;303.5805;;0.0;MOD14752
2018-10-10 01:48:30.078000-05:00;;;;;;;;4190.375;1075.186;637.1888;;599.0856;303.6256;;0.0;MOD14752
2018-10-10 01:48:30.469000-05:00;;;;;;;;4190.375;1075.186;637.1888;;599.1182;303.6685;;0.0;MOD14752
2018-10-10 01:48:30.859000-05:00;;;;;;;;4190.588;1075.317;637.2405;;599.1182;303.6685;;0.0;MOD14752
2018-10-10 01:48:31.250000-05:00;;;;;;;;4190.699;1075.385;637.2673;;599.1831;303.7543;;0.0;MOD14752
2018-10-10 01:48:31.641000-05:00;;;;;;;;4190.699;1075.385;637.2673;;599.2156;303.7972;;0.0;MOD14752
2018-10-10 01:48:32.047000-05:00;;;;;;;;4190.921;1075.523;637.3215;;599.2506;303.7972;;0.0;MOD14752
2018-10-10 01:48:32.453000-05:00;;;;;;;;4191.031;1075.591;637.3482;;599.2506;303.8874;;0.0;MOD14752
2018-10-10 01:48:32.844000-05:00;;;;;;;;4191.136;1075.656;637.3736;;599.3157;303.9292;;0.0;MOD14752
2018-10-10 01:48:33.234000-05:00;;;;;;;;4191.136;1075.656;637.3736;;599.349;303.9732;;0.0;MOD14752
2018-10-10 01:48:33.625000-05:00;;;;;;;;4191.354;1075.79;637.4262;;599.3815;303.9732;;0.0;MOD14752
2018-10-10 01:48:34.031000-05:00;;;;;;;;4191.466;1075.859;637.4536;;599.3815;304.0612;;0.0;MOD14752
2018-10-10 01:48:34.437000-05:00;;;;;;;;4191.466;1075.859;637.4536;;599.4481;304.1041;;0.0;MOD14752
2018-10-10 01:48:34.828000-05:00;;;;;;;;4191.684;1075.992;637.506;;599.4814;304.1041;;0.0;MOD14752
2018-10-10 01:48:35.219000-05:00;;;;;;;;4191.791;1076.058;637.5327;;599.4814;304.1921;;0.0;MOD14752
2018-10-10 01:48:35.625000-05:00;;;;;;;;4191.9;1076.126;637.5586;;599.5472;304.235;;0.0;MOD14752
2018-10-10 01:48:36.031000-05:00;;;;;;;;4191.9;1076.126;637.5586;;599.5814;304.2801;;0.0;MOD14752
2018-10-10 01:48:36.422000-05:00;;;;;;;;4192.122;1076.26;637.6118;;599.614;304.2801;;0.0;MOD14752
2018-10-10 01:48:36.812000-05:00;;;;;;;;4192.232;1076.328;637.6384;;599.614;304.367;;0.0;MOD14752
2018-10-10 01:48:37.203000-05:00;;;;;;;;4192.232;1076.328;637.6384;;599.679;304.4088;;0.0;MOD14752
