date;TEMP_REAL;PESO_CHAT;HRD_ACUM;PESO_CAL_SIDER;PESO_CAL_DOLO;POT_ACT_MWH;PPM_O2;O2_PPAL_TOT_M;O2_ENV_TOT_M;GAS_TOT_M;CARBON_TOT_M;O2_ENV_TOT_L;GAS_TOT_L;CAL_TOT_L;FLUJO_HRD;NAME_COLADA
2018-10-05 19:14:06.368000-05:00;;;;;;;;;;;;562.0922;;;0.0;MOD14666
2018-10-05 19:14:06.759000-05:00;;;;;;;;4093.583;1040.4;619.0812;;562.1226;282.2701;;0.0;MOD14666
2018-10-05 19:14:07.150000-05:00;;;;;;;;4093.693;1040.467;619.1075;;562.1226;282.3128;;0.0;MOD14666
2018-10-05 19:14:07.556000-05:00;;;;;;;;4093.803;1040.534;619.1339;;562.1871;282.3561;;0.0;MOD14666
2018-10-05 19:14:07.978000-05:00;;;;;;;;4093.803;1040.534;619.1339;;562.2206;282.3561;;0.0;MOD14666
2018-10-05 19:14:08.368000-05:00;;;;;;;;4094.025;1040.67;619.1874;;562.2206;282.4439;;0.0;MOD14666
2018-10-05 19:14:08.759000-05:00;;;;;;;;4094.131;1040.736;619.2131;;562.2855;282.4861;;0.0;MOD14666
2018-10-05 19:14:09.150000-05:00;;;;;;;;4094.131;1040.736;619.2131;;562.319;282.4861;;0.0;MOD14666
2018-10-05 19:14:09.540000-05:00;;;;;;;;4094.345;1040.87;619.2654;;562.3521;282.5717;;0.0;MOD14666
2018-10-05 19:14:09.931000-05:00;;;;;;;;4094.447;1040.935;619.2905;;562.3521;282.6129;;0.0;MOD14666
2018-10-05 19:14:10.322000-05:00;;;;;;;;4094.447;1040.935;619.2905;;562.4183;282.6129;;0.0;MOD14666
2018-10-05 19:14:10.712000-05:00;;;;;;;;4094.656;1041.068;619.3422;;562.4507;282.6992;;0.0;MOD14666
2018-10-05 19:14:11.103000-05:00;;;;;;;;4094.763;1041.136;619.3686;;562.4507;282.7446;;0.0;MOD14666
2018-10-05 19:14:11.493000-05:00;;;;;;;;4094.865;1041.201;619.3938;;562.5176;282.7877;;0.0;MOD14666
2018-10-05 19:14:11.884000-05:00;;;;;;;;4094.865;1041.201;619.3938;;562.5522;282.7877;;0.0;MOD14666
2018-10-05 19:14:12.275000-05:00;;;;;;;;4095.077;1041.337;619.4462;;562.5522;282.8772;;0.0;MOD14666
2018-10-05 19:14:12.665000-05:00;;;;;;;;4095.182;1041.404;619.4721;;562.6198;282.9214;;0.0;MOD14666
2018-10-05 19:14:13.087000-05:00;;;;;;;;4095.182;1041.404;619.4721;;562.6563;282.9214;;0.0;MOD14666
2018-10-05 19:14:13.478000-05:00;;;;;;;;4095.401;1041.544;619.5258;;562.69;283.0132;;0.0;MOD14666
2018-10-05 19:14:13.868000-05:00;;;;;;;;4095.509;1041.612;619.5524;;562.69;283.0585;;0.0;MOD14666
2018-10-05 19:14:14.275000-05:00;;;;;;;;4095.617;1041.681;619.579;;562.7593;283.1038;;0.0;MOD14666
2018-10-05 19:14:14.681000-05:00;;;;;;;;4095.617;1041.681;619.579;;562.7949;283.1038;;0.0;MOD14666
2018-10-05 19:14:15.072000-05:00;;;;;;;;4095.836;1041.819;619.6329;;562.7949;283.1956;;0.0;MOD14666
2018-10-05 19:14:15.478000-05:00;;;;;;;;4095.942;1041.885;619.6589;;562.8633;283.2393;;0.0;MOD14666
2018-10-05 19:14:15.884000-05:00;;;;;;;;4095.942;1041.885;619.6589;;562.8979;283.2393;;0.0;MOD14666
2018-10-05 19:14:16.275000-05:00;;;;;;;;4096.162;1042.021;619.7128;;562.9335;283.3298;;0.0;MOD14666
2018-10-05 19:14:16.697000-05:00;;;;;;;;4096.271;1042.087;619.7395;;562.9335;283.3745;;0.0;MOD14666
2018-10-05 19:14:17.087000-05:00;;;;;;;;4096.379;1042.153;619.7661;;563.0017;283.4188;;0.0;MOD14666
2018-10-05 19:14:17.493000-05:00;;;;;;;;4096.379;1042.153;619.7661;;563.0375;283.4188;;0.0;MOD14666
2018-10-05 19:14:17.900000-05:00;;;;;;;;4096.602;1042.287;619.8207;;563.0375;283.509;;0.0;MOD14666
2018-10-05 19:14:18.306000-05:00;;;;;;;;4096.71;1042.353;619.8472;;563.1049;283.553;;0.0;MOD14666
2018-10-05 19:14:18.697000-05:00;;;;;;;;4096.71;1042.353;619.8472;;563.1375;283.553;;0.0;MOD14666
2018-10-05 19:14:19.087000-05:00;;;;;;;;4096.922;1042.479;619.8992;;563.1699;283.6388;;0.0;MOD14666
2018-10-05 19:14:19.494000-05:00;;;;;;;;4097.031;1042.544;619.9258;;563.1699;283.6828;;0.0;MOD14666
2018-10-05 19:14:19.884000-05:00;;;;;;;;4097.031;1042.544;619.9258;;563.2366;283.6828;;0.0;MOD14666
2018-10-05 19:14:20.290000-05:00;;;;;;;;4097.249;1042.673;619.979;;563.2699;283.7708;;0.0;MOD14666
2018-10-05 19:14:20.681000-05:00;;;;;;;;4097.358;1042.738;620.0056;;563.2699;283.8148;;0.0;MOD14666
2018-10-05 19:14:21.072000-05:00;;;;;;;;4097.464;1042.801;620.0314;;563.3358;283.8577;;0.0;MOD14666
2018-10-05 19:14:21.478000-05:00;;;;;;;;4097.464;1042.801;620.0314;;563.3683;283.8577;;0.0;MOD14666
2018-10-05 19:14:21.853000-05:00;;;;;;;;4097.675;1042.926;620.0829;;563.3683;283.9435;;0.0;MOD14666
2018-10-05 19:14:22.244000-05:00;;;;;;;;4097.778;1042.988;620.1081;;563.4324;283.9853;;0.0;MOD14666
2018-10-05 19:14:22.634000-05:00;;;;;;;;4097.778;1042.988;620.1081;;563.4658;283.9853;;0.0;MOD14666
2018-10-05 19:14:23.025000-05:00;;;;;;;;4097.992;1043.115;620.1602;;563.4983;284.0721;;0.0;MOD14666
2018-10-05 19:14:23.431000-05:00;;;;;;;;4098.104;1043.182;620.1873;;563.4983;284.1172;;0.0;MOD14666
2018-10-05 19:14:23.837000-05:00;;;;;;;;4098.214;1043.249;620.2144;;563.5666;284.1624;;0.0;MOD14666
2018-10-05 19:14:24.259000-05:00;;;;;;;;4098.214;1043.249;620.2144;;563.6007;284.1624;;0.0;MOD14666
2018-10-05 19:14:24.650000-05:00;;;;;;;;4098.435;1043.382;620.2678;;563.6007;284.2515;;0.0;MOD14666
2018-10-05 19:14:25.056000-05:00;;;;;;;;4098.543;1043.448;620.2942;;563.6674;284.2955;;0.0;MOD14666
2018-10-05 19:14:25.447000-05:00;;;;;;;;4098.543;1043.448;620.2942;;563.7;284.2955;;0.0;MOD14666
2018-10-05 19:14:25.837000-05:00;;;;;;;;4098.752;1043.577;620.345;;563.7316;284.3802;;0.0;MOD14666
2018-10-05 19:14:26.244000-05:00;;;;;;;;4098.864;1043.647;620.372;;563.7316;284.4253;;0.0;MOD14666
2018-10-05 19:14:26.634000-05:00;;;;;;;;4098.864;1043.647;620.372;;563.7991;284.4253;;0.0;MOD14666
2018-10-05 19:14:27.040000-05:00;;;;;;;;4099.081;1043.782;620.4247;;563.8324;284.5132;;0.0;MOD14666
2018-10-05 19:14:27.431000-05:00;;;;;;;;4099.188;1043.849;620.4503;;563.8324;284.5562;;0.0;MOD14666
2018-10-05 19:14:27.822000-05:00;;;;;;;;4099.297;1043.917;620.4767;;563.8983;284.6002;;0.0;MOD14666
2018-10-05 19:14:28.212000-05:00;;;;;;;;4099.297;1043.917;620.4767;;563.9299;284.6002;;0.0;MOD14666
2018-10-05 19:14:28.603000-05:00;;;;;;;;4099.508;1044.048;620.5274;;563.9299;284.6849;;0.0;MOD14666
