date;TEMP_REAL;PESO_CHAT;HRD_ACUM;PESO_CAL_SIDER;PESO_CAL_DOLO;POT_ACT_MWH;PPM_O2;O2_PPAL_TOT_M;O2_ENV_TOT_M;GAS_TOT_M;CARBON_TOT_M;O2_ENV_TOT_L;GAS_TOT_L;CAL_TOT_L;FLUJO_HRD;NAME_COLADA
2018-06-10 09:06:31.068000-05:00;;;;;;;;5724.108;1344.294;742.2476;;665.4987;334.2465;;0.0;MOD12544
2018-06-10 09:06:31.459000-05:00;;;;;;;;5724.108;1344.294;742.2476;;665.4987;334.2905;;0.0;MOD12544
2018-06-10 09:06:31.865000-05:00;;;;;;;;5724.388;1344.463;742.3519;;665.5645;334.2905;;0.0;MOD12544
2018-06-10 09:06:32.240000-05:00;;;;;;;;5724.523;1344.545;742.402;;665.5962;334.3752;;0.0;MOD12544
2018-06-10 09:06:32.630000-05:00;;;;;;;;5724.661;1344.629;742.4536;;665.6287;334.4181;;0.0;MOD12544
2018-06-10 09:06:33.037000-05:00;;;;;;;;5724.661;1344.629;742.4536;;665.6287;334.4643;;0.0;MOD12544
2018-06-10 09:06:33.443000-05:00;;;;;;;;5724.952;1344.805;742.5618;;665.697;334.5083;;0.0;MOD12544
2018-06-10 09:06:33.849000-05:00;;;;;;;;5725.093;1344.891;742.6146;;665.7303;334.5083;;0.0;MOD12544
2018-06-10 09:06:34.240000-05:00;;;;;;;;5725.234;1344.976;742.6675;;665.7637;334.5963;;0.0;MOD12544
2018-06-10 09:06:34.630000-05:00;;;;;;;;5725.369;1345.058;742.7176;;665.7953;334.6381;;0.0;MOD12544
2018-06-10 09:06:35.037000-05:00;;;;;;;;5725.369;1345.058;742.7176;;665.7953;334.6821;;0.0;MOD12544
2018-06-10 09:06:35.427000-05:00;;;;;;;;5725.651;1345.228;742.8233;;665.862;334.6821;;0.0;MOD12544
2018-06-10 09:06:35.818000-05:00;;;;;;;;5725.792;1345.313;742.8762;;665.8953;334.7701;;0.0;MOD12544
2018-06-10 09:06:36.209000-05:00;;;;;;;;5725.927;1345.394;742.9263;;665.927;334.8119;;0.0;MOD12544
2018-06-10 09:06:36.599000-05:00;;;;;;;;5725.927;1345.394;742.9263;;665.9595;334.8548;;0.0;MOD12544
2018-06-10 09:06:36.990000-05:00;;;;;;;;5726.206;1345.562;743.0306;;665.9595;334.8988;;0.0;MOD12544
2018-06-10 09:06:37.396000-05:00;;;;;;;;5726.351;1345.648;743.0848;;666.027;334.8988;;0.0;MOD12544
2018-06-10 09:06:37.787000-05:00;;;;;;;;5726.488;1345.73;743.1364;;666.0595;334.9868;;0.0;MOD12544
2018-06-10 09:06:38.193000-05:00;;;;;;;;5726.63;1345.815;743.1892;;666.0928;335.0308;;0.0;MOD12544
2018-06-10 09:06:38.584000-05:00;;;;;;;;5726.63;1345.815;743.1892;;666.0928;335.0726;;0.0;MOD12544
2018-06-10 09:06:38.974000-05:00;;;;;;;;5726.906;1345.979;743.2925;;666.1578;335.0726;;0.0;MOD12544
