date;TEMP_REAL;PESO_CHAT;HRD_ACUM;PESO_CAL_SIDER;PESO_CAL_DOLO;POT_ACT_MWH;PPM_O2;O2_PPAL_TOT_M;O2_ENV_TOT_M;GAS_TOT_M;CARBON_TOT_M;O2_ENV_TOT_L;GAS_TOT_L;CAL_TOT_L;FLUJO_HRD;NAME_COLADA
2018-09-20 01:48:05.351000-05:00;;;;;;;;4083.46;854.4413;485.3386;;;;;0.0;MOD14369
2018-09-20 01:48:05.741000-05:00;;;;;;;;4083.46;854.4413;485.3386;;507.473;255.9995;;0.0;MOD14369
2018-09-20 01:48:06.132000-05:00;;;;;;;;4083.678;854.5677;485.3909;;507.5054;256.0424;;0.0;MOD14369
2018-09-20 01:48:06.523000-05:00;;;;;;;;4083.787;854.6308;485.4171;;507.538;256.0853;;0.0;MOD14369
2018-09-20 01:48:06.913000-05:00;;;;;;;;4083.895;854.6942;485.4433;;507.5704;256.1282;;0.0;MOD14369
2018-09-20 01:48:07.304000-05:00;;;;;;;;4084.007;854.7595;485.4702;;507.5704;256.1282;;0.0;MOD14369
2018-09-20 01:48:07.710000-05:00;;;;;;;;4084.007;854.7595;485.4702;;507.6371;256.2162;;0.0;MOD14369
2018-09-20 01:48:08.101000-05:00;;;;;;;;4084.227;854.8898;485.5233;;507.6696;256.2591;;0.0;MOD14369
2018-09-20 01:48:08.491000-05:00;;;;;;;;4084.34;854.9563;485.5501;;507.7029;256.3031;;0.0;MOD14369
2018-09-20 01:48:08.898000-05:00;;;;;;;;4084.452;855.0229;485.577;;507.7363;256.3471;;0.0;MOD14369
2018-09-20 01:48:09.304000-05:00;;;;;;;;4084.568;855.0915;485.6045;;507.7363;256.3471;;0.0;MOD14369
2018-09-20 01:48:09.694000-05:00;;;;;;;;4084.568;855.0915;485.6045;;507.8021;256.434;;0.0;MOD14369
2018-09-20 01:48:10.101000-05:00;;;;;;;;4084.79;855.2234;485.6577;;507.8363;256.4791;;0.0;MOD14369
2018-09-20 01:48:10.476000-05:00;;;;;;;;4084.9;855.2885;485.6839;;507.8688;256.522;;0.0;MOD14369
2018-09-20 01:48:10.882000-05:00;;;;;;;;4085.012;855.3549;485.7109;;507.8688;256.522;;0.0;MOD14369
2018-09-20 01:48:11.273000-05:00;;;;;;;;4085.012;855.3549;485.7109;;507.9346;256.6089;;0.0;MOD14369
2018-09-20 01:48:11.679000-05:00;;;;;;;;4085.238;855.4869;485.7647;;507.9688;256.654;;0.0;MOD14369
2018-09-20 01:48:12.085000-05:00;;;;;;;;4085.353;855.5548;485.7923;;508.0029;256.6991;;0.0;MOD14369
2018-09-20 01:48:12.491000-05:00;;;;;;;;4085.463;855.6194;485.8186;;508.0355;256.742;;0.0;MOD14369
2018-09-20 01:48:12.882000-05:00;;;;;;;;4085.574;855.6841;485.8448;;508.0355;256.742;;0.0;MOD14369
2018-09-20 01:48:13.273000-05:00;;;;;;;;4085.574;855.6841;485.8448;;508.1013;256.8289;;0.0;MOD14369
2018-09-20 01:48:13.679000-05:00;;;;;;;;4085.804;855.8187;485.8995;;508.1354;256.874;;0.0;MOD14369
2018-09-20 01:48:14.085000-05:00;;;;;;;;4085.918;855.8853;485.9265;;508.1688;256.918;;0.0;MOD14369
2018-09-20 01:48:14.476000-05:00;;;;;;;;4086.033;855.9519;485.9536;;508.2021;256.962;;0.0;MOD14369
2018-09-20 01:48:14.882000-05:00;;;;;;;;4086.145;856.0169;485.98;;508.2021;256.962;;0.0;MOD14369
2018-09-20 01:48:15.273000-05:00;;;;;;;;4086.145;856.0169;485.98;;508.2671;257.0478;;0.0;MOD14369
2018-09-20 01:48:15.663000-05:00;;;;;;;;4086.37;856.1486;486.0334;;508.3004;257.0918;;0.0;MOD14369
2018-09-20 01:48:16.070000-05:00;;;;;;;;4086.483;856.2153;486.0605;;508.3338;257.1357;;0.0;MOD14369
2018-09-20 01:48:16.460000-05:00;;;;;;;;4086.597;856.2819;486.0876;;508.3671;257.1797;;0.0;MOD14369
2018-09-20 01:48:16.866000-05:00;;;;;;;;4086.71;856.3486;486.1146;;508.3671;257.1797;;0.0;MOD14369
2018-09-20 01:48:17.257000-05:00;;;;;;;;4086.71;856.3486;486.1146;;508.4329;257.2667;;0.0;MOD14369
2018-09-20 01:48:17.648000-05:00;;;;;;;;4086.93;856.4788;486.1673;;508.4655;257.3096;;0.0;MOD14369
2018-09-20 01:48:18.038000-05:00;;;;;;;;4087.04;856.5443;486.1936;;508.4979;257.3525;;0.0;MOD14369
2018-09-20 01:48:18.429000-05:00;;;;;;;;4087.149;856.6102;486.2198;;508.5305;257.3954;;0.0;MOD14369
