date;TEMP_REAL;PESO_CHAT;HRD_ACUM;PESO_CAL_SIDER;PESO_CAL_DOLO;POT_ACT_MWH;PPM_O2;O2_PPAL_TOT_M;O2_ENV_TOT_M;GAS_TOT_M;CARBON_TOT_M;O2_ENV_TOT_L;GAS_TOT_L;CAL_TOT_L;FLUJO_HRD;NAME_COLADA
2018-10-22 01:10:36.316000-05:00;;;;;;;;5100.183;1148.628;646.4263;;594.9706;;;0.0;MOD14941
2018-10-22 01:10:36.722000-05:00;;;;;;;;5100.295;1148.698;646.4551;;595.0057;293.9485;;0.0;MOD14941
2018-10-22 01:10:37.113000-05:00;;;;;;;;5100.397;1148.764;646.4812;;595.0057;293.9909;;0.0;MOD14941
2018-10-22 01:10:37.503000-05:00;;;;;;;;5100.397;1148.764;646.4812;;595.0724;294.0345;;0.0;MOD14941
2018-10-22 01:10:37.894000-05:00;;;;;;;;5100.61;1148.9;646.5325;;595.1071;294.0345;;0.0;MOD14941
2018-10-22 01:10:38.316000-05:00;;;;;;;;5100.722;1148.97;646.5581;;595.1071;294.126;;0.0;MOD14941
2018-10-22 01:10:38.722000-05:00;;;;;;;;5100.722;1148.97;646.5581;;595.1764;294.1702;;0.0;MOD14941
2018-10-22 01:10:39.113000-05:00;;;;;;;;5100.943;1149.11;646.6071;;595.2128;294.1702;;0.0;MOD14941
2018-10-22 01:10:39.503000-05:00;;;;;;;;5101.047;1149.176;646.6293;;595.2457;294.2609;;0.0;MOD14941
2018-10-22 01:10:39.894000-05:00;;;;;;;;5101.153;1149.244;646.6517;;595.2457;294.3051;;0.0;MOD14941
2018-10-22 01:10:40.284000-05:00;;;;;;;;5101.153;1149.244;646.6517;;595.3142;294.3051;;0.0;MOD14941
2018-10-22 01:10:40.691000-05:00;;;;;;;;5101.372;1149.382;646.6996;;595.3489;294.3953;;0.0;MOD14941
2018-10-22 01:10:41.097000-05:00;;;;;;;;5101.484;1149.454;646.7253;;595.3489;294.4411;;0.0;MOD14941
2018-10-22 01:10:41.503000-05:00;;;;;;;;5101.484;1149.454;646.7253;;595.4191;294.4858;;0.0;MOD14941
2018-10-22 01:10:41.894000-05:00;;;;;;;;5101.702;1149.591;646.7766;;595.4529;294.4858;;0.0;MOD14941
2018-10-22 01:10:42.284000-05:00;;;;;;;;5101.812;1149.66;646.8032;;595.4873;294.574;;0.0;MOD14941
