date;TEMP_REAL;PESO_CHAT;HRD_ACUM;PESO_CAL_SIDER;PESO_CAL_DOLO;POT_ACT_MWH;PPM_O2;O2_PPAL_TOT_M;O2_ENV_TOT_M;GAS_TOT_M;CARBON_TOT_M;O2_ENV_TOT_L;GAS_TOT_L;CAL_TOT_L;FLUJO_HRD;NAME_COLADA
2018-09-26 01:50:04.151000-05:00;;;;;;;;4351.678;1004.83;592.8481;;576.3875;287.6097;;0.0;MOD14487
2018-09-26 01:50:04.557000-05:00;;;;;;;;4351.678;1004.83;592.8747;;576.4208;287.6537;;0.0;MOD14487
2018-09-26 01:50:04.948000-05:00;;;;;;;;4351.9;1004.965;592.8747;;576.4542;287.6537;;0.0;MOD14487
2018-09-26 01:50:05.354000-05:00;;;;;;;;4352.009;1005.032;592.9273;;576.4867;287.7407;;0.0;MOD14487
2018-09-26 01:50:05.745000-05:00;;;;;;;;4352.123;1005.102;592.9546;;576.4867;287.7858;;0.0;MOD14487
2018-09-26 01:50:06.135000-05:00;;;;;;;;4352.232;1005.169;592.9806;;576.5533;287.8287;;0.0;MOD14487
2018-09-26 01:50:06.541000-05:00;;;;;;;;4352.232;1005.169;592.9806;;576.5867;287.8287;;0.0;MOD14487
2018-09-26 01:50:06.932000-05:00;;;;;;;;4352.452;1005.305;593.0334;;576.6191;287.9155;;0.0;MOD14487
2018-09-26 01:50:07.338000-05:00;;;;;;;;4352.566;1005.376;593.0608;;576.6191;287.9606;;0.0;MOD14487
2018-09-26 01:50:07.729000-05:00;;;;;;;;4352.677;1005.445;593.0875;;576.6866;288.0046;;0.0;MOD14487
2018-09-26 01:50:08.135000-05:00;;;;;;;;4352.789;1005.514;593.1143;;576.72;288.0486;;0.0;MOD14487
2018-09-26 01:50:08.541000-05:00;;;;;;;;4352.789;1005.514;593.1143;;576.7525;288.0486;;0.0;MOD14487
2018-09-26 01:50:08.932000-05:00;;;;;;;;4353.009;1005.65;593.1671;;576.7858;288.1356;;0.0;MOD14487
2018-09-26 01:50:09.338000-05:00;;;;;;;;4353.124;1005.721;593.1945;;576.7858;288.1807;;0.0;MOD14487
2018-09-26 01:50:09.729000-05:00;;;;;;;;4353.233;1005.787;593.2205;;576.8525;288.2236;;0.0;MOD14487
2018-09-26 01:50:10.135000-05:00;;;;;;;;4353.233;1005.787;593.2205;;576.8867;288.2236;;0.0;MOD14487
2018-09-26 01:50:10.526000-05:00;;;;;;;;4353.454;1005.922;593.2733;;576.9183;288.3105;;0.0;MOD14487
2018-09-26 01:50:10.916000-05:00;;;;;;;;4353.563;1005.988;593.2993;;576.9183;288.3533;;0.0;MOD14487
2018-09-26 01:50:11.323000-05:00;;;;;;;;4353.679;1006.058;593.3267;;576.985;288.3984;;0.0;MOD14487
2018-09-26 01:50:11.729000-05:00;;;;;;;;4353.794;1006.127;593.3541;;577.0192;288.4435;;0.0;MOD14487
2018-09-26 01:50:12.135000-05:00;;;;;;;;4353.794;1006.127;593.3541;;577.0525;288.4435;;0.0;MOD14487
2018-09-26 01:50:12.541000-05:00;;;;;;;;4354.021;1006.263;593.4081;;577.0867;288.5327;;0.0;MOD14487
2018-09-26 01:50:12.932000-05:00;;;;;;;;4354.13;1006.328;593.4341;;577.0867;288.5756;;0.0;MOD14487
2018-09-26 01:50:13.323000-05:00;;;;;;;;4354.238;1006.392;593.4601;;577.1517;288.6185;;0.0;MOD14487
2018-09-26 01:50:13.729000-05:00;;;;;;;;4354.353;1006.46;593.4875;;577.1859;288.6636;;0.0;MOD14487
2018-09-26 01:50:14.120000-05:00;;;;;;;;4354.353;1006.46;593.4875;;577.2183;288.6636;;0.0;MOD14487
2018-09-26 01:50:14.510000-05:00;;;;;;;;4354.571;1006.588;593.5394;;577.2509;288.7493;;0.0;MOD14487
2018-09-26 01:50:14.916000-05:00;;;;;;;;4354.683;1006.653;593.5662;;577.2509;288.7933;;0.0;MOD14487
2018-09-26 01:50:15.323000-05:00;;;;;;;;4354.798;1006.719;593.5936;;577.3184;288.8384;;0.0;MOD14487
2018-09-26 01:50:15.713000-05:00;;;;;;;;4354.798;1006.719;593.5936;;577.3508;288.8384;;0.0;MOD14487
2018-09-26 01:50:16.120000-05:00;;;;;;;;4355.022;1006.849;593.6471;;577.385;288.9265;;0.0;MOD14487
2018-09-26 01:50:16.526000-05:00;;;;;;;;4355.135;1006.914;593.6738;;577.4183;288.9705;;0.0;MOD14487
2018-09-26 01:50:16.932000-05:00;;;;;;;;4355.25;1006.98;593.7012;;577.4183;289.0156;;0.0;MOD14487
2018-09-26 01:50:17.323000-05:00;;;;;;;;4355.359;1007.043;593.7273;;577.485;289.0585;;0.0;MOD14487
2018-09-26 01:50:17.729000-05:00;;;;;;;;4355.359;1007.043;593.7273;;577.5183;289.0585;;0.0;MOD14487
2018-09-26 01:50:18.135000-05:00;;;;;;;;4355.587;1007.174;593.7815;;577.5525;289.1476;;0.0;MOD14487
2018-09-26 01:50:18.541000-05:00;;;;;;;;4355.698;1007.239;593.8082;;577.5858;289.1915;;0.0;MOD14487
2018-09-26 01:50:18.932000-05:00;;;;;;;;4355.81;1007.304;593.835;;577.5858;289.2355;;0.0;MOD14487
2018-09-26 01:50:19.354000-05:00;;;;;;;;4355.926;1007.372;593.863;;577.6542;289.2817;;0.0;MOD14487
2018-09-26 01:50:19.745000-05:00;;;;;;;;4355.926;1007.372;593.863;;577.6866;289.2817;;0.0;MOD14487
2018-09-26 01:50:20.135000-05:00;;;;;;;;4356.144;1007.499;593.915;;577.7192;289.3676;;0.0;MOD14487
2018-09-26 01:50:20.526000-05:00;;;;;;;;4356.255;1007.564;593.9418;;577.7192;289.4116;;0.0;MOD14487
2018-09-26 01:50:20.917000-05:00;;;;;;;;4356.363;1007.628;593.9678;;577.785;289.4545;;0.0;MOD14487
2018-09-26 01:50:21.323000-05:00;;;;;;;;4356.478;1007.696;593.9952;;577.8192;289.4996;;0.0;MOD14487
2018-09-26 01:50:21.729000-05:00;;;;;;;;4356.478;1007.696;593.9952;;577.8525;289.4996;;0.0;MOD14487
