date;TEMP_REAL;PESO_CHAT;HRD_ACUM;PESO_CAL_SIDER;PESO_CAL_DOLO;POT_ACT_MWH;PPM_O2;O2_PPAL_TOT_M;O2_ENV_TOT_M;GAS_TOT_M;CARBON_TOT_M;O2_ENV_TOT_L;GAS_TOT_L;CAL_TOT_L;FLUJO_HRD;NAME_COLADA
2018-06-24 15:27:38.236000-05:00;;;;;;;;;;;;730.243;369.2194;;0.0;MOD12800
2018-06-24 15:27:38.627000-05:00;;;;;;;;3874.106;1004.813;579.0588;;730.2756;369.2194;;0.0;MOD12800
2018-06-24 15:27:39.017000-05:00;;;;;;;;3874.219;1004.878;579.0854;;730.2756;369.3062;;0.0;MOD12800
2018-06-24 15:27:39.424000-05:00;;;;;;;;3874.328;1004.878;579.0854;;730.3414;369.3492;;0.0;MOD12800
2018-06-24 15:27:39.814000-05:00;;;;;;;;3874.328;1005.009;579.1378;;730.3748;369.3932;;0.0;MOD12800
2018-06-24 15:27:40.205000-05:00;;;;;;;;3874.55;1005.073;579.1637;;730.4072;369.3932;;0.0;MOD12800
2018-06-24 15:27:40.611000-05:00;;;;;;;;3874.66;1005.138;579.1896;;730.4072;369.4789;;0.0;MOD12800
2018-06-24 15:27:40.986000-05:00;;;;;;;;3874.66;1005.138;579.1896;;730.4731;369.5229;;0.0;MOD12800
2018-06-24 15:27:41.392000-05:00;;;;;;;;3874.886;1005.271;579.2428;;730.5064;369.5229;;0.0;MOD12800
2018-06-24 15:27:41.783000-05:00;;;;;;;;3874.996;1005.336;579.2688;;730.5064;369.6099;;0.0;MOD12800
2018-06-24 15:27:42.189000-05:00;;;;;;;;3875.108;1005.336;579.2688;;730.5723;369.6538;;0.0;MOD12800
2018-06-24 15:27:42.580000-05:00;;;;;;;;3875.108;1005.47;579.3221;;730.6056;369.6978;;0.0;MOD12800
2018-06-24 15:27:42.971000-05:00;;;;;;;;3875.332;1005.536;579.3487;;730.6389;369.6978;;0.0;MOD12800
2018-06-24 15:27:43.377000-05:00;;;;;;;;3875.443;1005.604;579.3754;;730.6389;369.7859;;0.0;MOD12800
2018-06-24 15:27:43.767000-05:00;;;;;;;;3875.552;1005.604;579.3754;;730.7047;369.8287;;0.0;MOD12800
2018-06-24 15:27:44.174000-05:00;;;;;;;;3875.552;1005.739;579.4287;;730.7389;369.8738;;0.0;MOD12800
2018-06-24 15:27:44.580000-05:00;;;;;;;;3875.782;1005.809;579.4561;;730.7731;369.8738;;0.0;MOD12800
2018-06-24 15:27:44.986000-05:00;;;;;;;;3875.891;1005.876;579.4821;;730.7731;369.9619;;0.0;MOD12800
2018-06-24 15:27:45.377000-05:00;;;;;;;;3875.999;1005.876;579.4821;;730.8381;370.0048;;0.0;MOD12800
2018-06-24 15:27:45.767000-05:00;;;;;;;;3875.999;1006.011;579.5347;;730.8714;370.0048;;0.0;MOD12800
2018-06-24 15:27:46.158000-05:00;;;;;;;;3876.218;1006.076;579.5602;;730.8714;370.0905;;0.0;MOD12800
2018-06-24 15:27:46.549000-05:00;;;;;;;;3876.327;1006.076;579.5862;;730.9355;370.1335;;0.0;MOD12800
2018-06-24 15:27:46.955000-05:00;;;;;;;;3876.327;1006.214;579.5862;;730.9697;370.1786;;0.0;MOD12800
2018-06-24 15:27:47.346000-05:00;;;;;;;;3876.552;1006.281;579.6396;;731.0023;370.1786;;0.0;MOD12800
2018-06-24 15:27:47.721000-05:00;;;;;;;;3876.661;1006.348;579.6658;;731.0347;370.2643;;0.0;MOD12800
2018-06-24 15:27:48.143000-05:00;;;;;;;;3876.775;1006.348;579.6658;;731.0347;370.3094;;0.0;MOD12800
2018-06-24 15:27:48.533000-05:00;;;;;;;;3876.775;1006.488;579.72;;731.1022;370.3535;;0.0;MOD12800
2018-06-24 15:27:48.924000-05:00;;;;;;;;3876.994;1006.554;579.7454;;731.1339;370.3535;;0.0;MOD12800
