date;TEMP_REAL;PESO_CHAT;HRD_ACUM;PESO_CAL_SIDER;PESO_CAL_DOLO;POT_ACT_MWH;PPM_O2;O2_PPAL_TOT_M;O2_ENV_TOT_M;GAS_TOT_M;CARBON_TOT_M;O2_ENV_TOT_L;GAS_TOT_L;CAL_TOT_L;FLUJO_HRD;NAME_COLADA
2018-10-21 11:39:27.294000-05:00;;;;;;;;3935.788;855.5483;490.0585;;533.1049;264.9648;;0.0;MOD14931
2018-10-21 11:39:27.701000-05:00;;;;;;;;3935.788;855.5483;490.0585;;533.139;264.9648;;0.0;MOD14931
2018-10-21 11:39:28.107000-05:00;;;;;;;;3936.014;855.6775;490.1146;;533.139;265.0539;;0.0;MOD14931
2018-10-21 11:39:28.513000-05:00;;;;;;;;3936.125;855.7422;490.142;;533.2057;265.0979;;0.0;MOD14931
2018-10-21 11:39:28.919000-05:00;;;;;;;;3936.239;855.8092;490.142;;533.2399;265.0979;;0.0;MOD14931
2018-10-21 11:39:29.294000-05:00;;;;;;;;3936.239;855.8092;490.1968;;533.2725;265.1859;;0.0;MOD14931
2018-10-21 11:39:29.701000-05:00;;;;;;;;3936.457;855.9376;490.2233;;533.2725;265.2288;;0.0;MOD14931
2018-10-21 11:39:30.091000-05:00;;;;;;;;3936.568;856.0038;490.2233;;533.3383;265.2288;;0.0;MOD14931
2018-10-21 11:39:30.498000-05:00;;;;;;;;3936.568;856.0038;490.2776;;533.3716;265.3168;;0.0;MOD14931
2018-10-21 11:39:30.904000-05:00;;;;;;;;3936.794;856.1389;490.3053;;533.3716;265.3619;;0.0;MOD14931
2018-10-21 11:39:31.294000-05:00;;;;;;;;3936.902;856.2042;490.3316;;533.4382;265.4048;;0.0;MOD14931
2018-10-21 11:39:31.701000-05:00;;;;;;;;3937.014;856.2715;490.3316;;533.4716;265.4048;;0.0;MOD14931
2018-10-21 11:39:32.091000-05:00;;;;;;;;3937.014;856.2715;490.3855;;533.5049;265.4928;;0.0;MOD14931
2018-10-21 11:39:32.482000-05:00;;;;;;;;3937.236;856.4052;490.4117;;533.5049;265.5357;;0.0;MOD14931
2018-10-21 11:39:32.888000-05:00;;;;;;;;3937.348;856.4734;490.4117;;533.5708;265.5357;;0.0;MOD14931
2018-10-21 11:39:33.279000-05:00;;;;;;;;3937.348;856.4734;490.4644;;533.6033;265.6226;;0.0;MOD14931
2018-10-21 11:39:33.669000-05:00;;;;;;;;3937.569;856.6089;490.491;;533.6033;265.6666;;0.0;MOD14931
2018-10-21 11:39:34.076000-05:00;;;;;;;;3937.681;856.6778;490.5176;;533.6699;265.7106;;0.0;MOD14931
2018-10-21 11:39:34.466000-05:00;;;;;;;;3937.681;856.6778;490.5176;;533.7024;265.7106;;0.0;MOD14931
2018-10-21 11:39:34.857000-05:00;;;;;;;;3937.896;856.8109;490.5688;;533.7024;265.7953;;0.0;MOD14931
2018-10-21 11:39:35.248000-05:00;;;;;;;;3938.009;856.8802;490.5954;;533.7675;265.8393;;0.0;MOD14931
2018-10-21 11:39:35.638000-05:00;;;;;;;;3938.121;856.9495;490.5954;;533.8008;265.8393;;0.0;MOD14931
2018-10-21 11:39:36.045000-05:00;;;;;;;;3938.121;856.9495;490.6484;;533.8341;265.9273;;0.0;MOD14931
2018-10-21 11:39:36.451000-05:00;;;;;;;;3938.344;857.0884;490.6749;;533.8341;265.9713;;0.0;MOD14931
2018-10-21 11:39:36.841000-05:00;;;;;;;;3938.454;857.1563;490.6749;;533.8999;265.9713;;0.0;MOD14931
2018-10-21 11:39:37.232000-05:00;;;;;;;;3938.454;857.1563;490.7264;;533.9324;266.0571;;0.0;MOD14931
2018-10-21 11:39:37.623000-05:00;;;;;;;;3938.675;857.2936;490.7527;;533.9324;266.1011;;0.0;MOD14931
2018-10-21 11:39:38.029000-05:00;;;;;;;;3938.788;857.3633;490.7527;;533.9991;266.1011;;0.0;MOD14931
2018-10-21 11:39:38.420000-05:00;;;;;;;;3938.788;857.3633;490.8048;;534.0316;266.188;;0.0;MOD14931
2018-10-21 11:39:38.826000-05:00;;;;;;;;3939.01;857.5009;490.8312;;534.0316;266.232;;0.0;MOD14931
2018-10-21 11:39:39.232000-05:00;;;;;;;;3939.126;857.5722;490.8582;;534.0991;266.2771;;0.0;MOD14931
2018-10-21 11:39:39.623000-05:00;;;;;;;;3939.238;857.642;490.8582;;534.1324;266.2771;;0.0;MOD14931
2018-10-21 11:39:40.029000-05:00;;;;;;;;3939.238;857.642;490.9117;;534.1666;266.3662;;0.0;MOD14931
2018-10-21 11:39:40.420000-05:00;;;;;;;;3939.461;857.7795;490.9367;;534.1666;266.408;;0.0;MOD14931
2018-10-21 11:39:40.810000-05:00;;;;;;;;3939.574;857.8483;490.9631;;534.2316;266.452;;0.0;MOD14931
2018-10-21 11:39:41.217000-05:00;;;;;;;;3939.574;857.8483;490.9631;;534.2649;266.452;;0.0;MOD14931
2018-10-21 11:39:41.607000-05:00;;;;;;;;3939.799;857.9839;491.0157;;534.2649;266.54;;0.0;MOD14931
2018-10-21 11:39:42.013000-05:00;;;;;;;;3939.911;858.0508;491.0421;;534.3315;266.584;;0.0;MOD14931
2018-10-21 11:39:42.404000-05:00;;;;;;;;3940.023;858.1173;491.0421;;534.3649;266.584;;0.0;MOD14931
2018-10-21 11:39:42.810000-05:00;;;;;;;;3940.023;858.1173;491.094;;534.3975;266.6709;;0.0;MOD14931
2018-10-21 11:39:43.201000-05:00;;;;;;;;3940.242;858.2458;491.1197;;534.3975;266.7138;;0.0;MOD14931
2018-10-21 11:39:43.591000-05:00;;;;;;;;3940.351;858.3095;491.1197;;534.4624;266.7138;;0.0;MOD14931
